Trigger Time,Field Magnitude Average(nT),Speed(km/s),source
2014-11-24 00:00:00,6.59,,dst
2014-11-24 12:00:00,5.88,387.9,dst
2014-11-24 18:00:00,5.63,389.5,dst
2014-11-27 06:00:00,5.78,335.2,dst
2014-11-27 12:00:00,7.9,356.6,dst
2014-11-27 18:00:00,,384.8,dst
2014-11-28 00:00:00,9.18,,dst
2014-11-28 06:00:00,8.68,347.5,dst
2014-11-29 00:00:00,13.08,,dst
2014-11-29 06:00:00,12.69,385.2,dst
2014-11-29 12:00:00,11.87,,dst
2014-11-29 18:00:00,11.0,392.9,dst
2014-11-30 00:00:00,11.57,360.7,dst
2014-11-30 06:00:00,10.49,365.8,dst
2014-11-30 12:00:00,10.11,,dst
2014-11-30 18:00:00,9.82,,dst
2014-12-01 00:00:00,7.94,407.1,dst
2014-12-01 06:00:00,9.51,,dst
2014-12-01 18:00:00,13.27,469.3,dst
2014-12-02 00:00:00,9.96,564.4,dst
2014-12-02 06:00:00,7.33,536.7,dst
2014-12-02 12:00:00,5.25,524.3,dst
2014-12-03 00:00:00,7.02,,dst
2014-12-03 06:00:00,6.97,406.4,dst
2014-12-03 12:00:00,6.79,422.8,dst
2014-12-03 18:00:00,10.85,473.2,dst
2014-12-04 00:00:00,8.67,,dst
2014-12-04 06:00:00,10.33,,dst
2014-12-04 12:00:00,7.46,499.0,dst
2014-12-04 18:00:00,7.53,501.7,dst
2014-12-05 00:00:00,7.56,455.0,dst
2014-12-05 06:00:00,7.54,459.7,dst
2014-12-05 12:00:00,5.87,449.0,dst
2014-12-05 18:00:00,4.74,442.8,dst
2014-12-06 00:00:00,4.18,437.1,dst
2014-12-06 06:00:00,7.58,401.9,dst
2014-12-06 12:00:00,19.92,467.8,dst
2014-12-06 18:00:00,20.94,,dst
2014-12-07 00:00:00,6.23,694.9,dst
2014-12-07 06:00:00,7.0,692.0,dst
2014-12-07 12:00:00,6.23,740.5,dst
2014-12-07 18:00:00,5.99,,dst
2014-12-08 00:00:00,4.72,,dst
2014-12-08 06:00:00,3.66,639.2,dst
2014-12-08 18:00:00,5.38,724.6,dst
2014-12-09 06:00:00,4.82,590.9,dst
2014-12-09 12:00:00,3.93,537.0,dst
2014-12-09 18:00:00,4.58,516.6,dst
2014-12-10 00:00:00,4.43,504.2,dst
2014-12-10 06:00:00,3.72,499.2,dst
2014-12-10 12:00:00,3.82,461.1,dst
2014-12-10 18:00:00,5.43,459.8,dst
2014-12-11 00:00:00,5.03,453.2,dst
2014-12-11 06:00:00,4.91,430.2,dst
2014-12-11 12:00:00,4.71,404.5,dst
2014-12-11 18:00:00,4.46,396.0,dst
2014-12-12 00:00:00,5.48,420.8,dst
2014-12-12 06:00:00,8.29,442.8,dst
2014-12-12 12:00:00,11.0,533.2,dst
2014-12-12 18:00:00,7.07,570.6,dst
2014-12-13 00:00:00,6.2,,dst
2014-12-13 06:00:00,6.31,577.8,dst
2014-12-13 12:00:00,6.54,544.6,dst
2014-12-13 18:00:00,6.02,524.0,dst
2014-12-14 00:00:00,5.4,479.4,dst
2014-12-14 06:00:00,5.6,447.2,dst
2014-12-14 12:00:00,6.26,,dst
2014-12-14 18:00:00,6.46,409.6,dst
2014-12-15 00:00:00,7.93,,dst
2014-12-15 06:00:00,8.98,471.6,dst
2014-12-15 12:00:00,9.63,,dst
2014-12-15 18:00:00,8.3,502.2,dst
2014-12-16 00:00:00,6.11,476.2,dst
2014-12-16 06:00:00,5.78,442.4,dst
2014-12-16 12:00:00,6.08,459.8,dst
2014-12-16 18:00:00,6.02,413.1,dst
2014-12-17 00:00:00,5.5,396.6,dst
2014-12-17 06:00:00,4.84,420.9,dst
2014-12-17 12:00:00,5.33,390.0,dst
2014-12-17 18:00:00,6.06,369.9,dst
2014-12-18 00:00:00,6.38,367.9,dst
2014-12-18 06:00:00,7.59,,dst
2014-12-18 12:00:00,7.53,375.5,dst
2014-12-18 18:00:00,6.5,387.4,dst
2014-12-19 00:00:00,7.08,373.3,dst
2014-12-19 06:00:00,6.88,355.8,dst
2014-12-19 12:00:00,7.33,365.6,dst
2014-12-19 18:00:00,6.33,,dst
2014-12-20 00:00:00,6.07,351.9,dst
2014-12-20 06:00:00,,344.4,dst
2014-12-20 12:00:00,6.4,,dst
2014-12-20 18:00:00,6.14,,dst
2014-12-21 00:00:00,6.28,344.0,dst
2014-12-21 06:00:00,8.38,358.0,dst
2014-12-21 12:00:00,7.66,368.9,dst
2014-12-21 18:00:00,8.07,356.8,dst
2014-12-22 00:00:00,10.03,415.0,dst
2014-12-22 06:00:00,14.17,387.0,dst
2014-12-22 12:00:00,15.51,372.2,dst
2014-12-22 18:00:00,26.09,453.1,dst
2014-12-23 00:00:00,9.83,372.0,dst
2014-12-23 06:00:00,13.59,351.8,dst
2014-12-23 12:00:00,27.8,,dst
2014-12-23 18:00:00,13.74,,dst
2014-12-24 00:00:00,10.09,498.2,dst
2014-12-24 06:00:00,6.84,,dst
2014-12-24 12:00:00,6.44,510.9,dst
2014-12-24 18:00:00,6.02,519.2,dst
2014-12-25 00:00:00,5.92,484.8,dst
2014-12-25 06:00:00,6.4,458.3,dst
2014-12-25 12:00:00,7.92,454.2,dst
2014-12-25 18:00:00,9.94,442.9,dst
2014-12-26 06:00:00,8.76,,dst
2014-12-26 12:00:00,8.51,427.7,dst
2014-12-26 18:00:00,8.78,498.4,dst
2014-12-27 00:00:00,10.36,454.6,dst
2014-12-27 06:00:00,7.34,439.7,dst
2014-12-27 12:00:00,6.19,441.4,dst
2014-12-27 18:00:00,5.72,423.2,dst
2014-12-28 00:00:00,6.67,383.8,dst
2014-12-28 06:00:00,7.64,383.2,dst
2014-12-28 12:00:00,8.92,,dst
2014-12-28 18:00:00,11.47,385.6,dst
2014-12-29 00:00:00,12.15,444.7,dst
2014-12-29 06:00:00,9.48,518.1,dst
2014-12-29 12:00:00,7.59,554.7,dst
2014-12-29 18:00:00,10.58,551.0,dst
2014-12-30 00:00:00,7.26,644.0,dst
2014-12-30 06:00:00,5.84,667.1,dst
2014-12-30 12:00:00,4.85,657.5,dst
2014-12-30 18:00:00,4.49,640.2,dst
2014-12-31 00:00:00,3.15,569.2,dst
2014-12-31 12:00:00,5.28,511.4,dst
2014-12-31 18:00:00,6.39,507.2,dst
2015-01-01 00:00:00,5.93,530.9,dst
2015-01-01 06:00:00,3.22,562.8,dst
2015-01-01 12:00:00,3.92,484.0,dst
2015-01-01 18:00:00,5.12,446.5,dst
2015-01-02 00:00:00,3.62,436.0,dst
2015-01-02 06:00:00,4.13,416.3,dst
2015-01-02 12:00:00,8.16,,dst
2015-01-02 18:00:00,9.3,402.0,dst
2015-01-03 00:00:00,8.25,376.2,dst
2015-01-03 06:00:00,5.39,453.8,dst
2015-01-03 12:00:00,10.19,,dst
2015-01-03 18:00:00,8.83,468.2,dst
2015-01-04 00:00:00,7.2,449.4,dst
2015-01-04 06:00:00,5.59,438.7,dst
2015-01-04 12:00:00,8.15,397.3,dst
2015-01-04 18:00:00,8.02,387.2,dst
2015-01-05 00:00:00,10.0,396.6,dst
2015-01-05 06:00:00,8.49,489.7,dst
2015-01-05 12:00:00,8.45,479.8,dst
2015-01-05 18:00:00,7.85,515.8,dst
2015-01-06 00:00:00,6.73,,dst
2015-01-06 06:00:00,9.5,483.9,dst
2015-01-06 12:00:00,10.5,501.3,dst
2015-01-06 18:00:00,11.7,485.8,dst
2015-01-07 00:00:00,9.76,451.1,dst
2015-01-07 06:00:00,8.06,450.5,dst
2015-01-07 12:00:00,20.01,456.2,dst
2015-01-07 18:00:00,17.98,436.4,dst
2015-01-08 00:00:00,10.9,477.3,dst
2015-01-08 06:00:00,9.06,439.1,dst
2015-01-08 12:00:00,8.89,470.8,dst
2015-01-08 18:00:00,6.77,468.7,dst
2015-01-09 00:00:00,4.86,469.3,dst
2015-01-09 06:00:00,5.87,485.0,dst
2015-01-09 18:00:00,4.51,421.4,dst
2015-01-10 00:00:00,4.35,,dst
2015-01-10 06:00:00,6.38,428.3,dst
2015-01-10 12:00:00,7.24,435.8,dst
2015-01-11 00:00:00,8.99,507.2,dst
2015-01-11 06:00:00,8.29,,dst
2015-01-11 12:00:00,7.67,459.2,dst
2015-01-11 18:00:00,8.06,464.2,dst
2015-01-12 00:00:00,7.66,409.9,dst
2015-01-12 06:00:00,6.44,423.2,dst
2015-01-12 12:00:00,5.96,457.9,dst
2015-01-12 18:00:00,6.07,421.6,dst
2015-01-13 00:00:00,6.88,397.7,dst
2015-01-13 06:00:00,6.71,420.2,dst
2015-01-13 12:00:00,6.93,450.3,dst
2015-01-13 18:00:00,5.45,,dst
2015-01-14 00:00:00,6.04,421.3,dst
2015-01-14 06:00:00,6.17,398.4,dst
2015-01-14 12:00:00,6.78,376.3,dst
2015-01-14 18:00:00,7.04,407.8,dst
2015-01-15 00:00:00,6.77,393.7,dst
2015-01-15 06:00:00,6.55,435.7,dst
2015-01-15 12:00:00,6.9,416.0,dst
2015-01-15 18:00:00,7.19,369.5,dst
2015-01-16 00:00:00,8.09,396.5,dst
2015-01-16 06:00:00,,422.2,dst
2015-01-16 12:00:00,7.17,387.4,dst
2015-01-16 18:00:00,6.99,347.9,dst
2015-01-17 06:00:00,5.67,367.9,dst
2015-01-17 12:00:00,5.72,345.7,dst
2015-01-17 18:00:00,5.23,341.3,dst
2015-01-18 00:00:00,5.11,324.6,dst
2015-01-18 06:00:00,5.82,348.9,dst
2015-01-18 12:00:00,5.25,,dst
2015-01-18 18:00:00,5.47,300.6,dst
2015-01-19 00:00:00,5.29,323.5,dst
2015-01-19 06:00:00,5.29,315.2,dst
2015-01-19 12:00:00,5.98,301.7,dst
2015-01-19 18:00:00,5.65,,dst
2015-01-20 00:00:00,6.42,295.4,dst
2015-01-20 06:00:00,6.4,306.1,dst
2015-01-20 12:00:00,6.83,290.4,dst
2015-01-20 18:00:00,7.13,286.8,dst
2015-01-21 00:00:00,3.94,,dst
2015-01-21 06:00:00,15.16,297.7,dst
2015-01-22 06:00:00,11.0,,dst
2015-01-22 12:00:00,6.17,471.7,dst
2015-01-23 12:00:00,5.99,422.9,dst
2015-01-23 18:00:00,5.44,465.4,dst
2015-01-24 00:00:00,5.49,431.4,dst
2015-01-24 06:00:00,5.41,382.2,dst
2015-01-24 18:00:00,3.3,,dst
2015-01-25 00:00:00,6.45,355.6,dst
2015-01-25 06:00:00,4.54,360.5,dst
2015-01-25 18:00:00,5.86,,dst
2015-01-26 00:00:00,9.05,368.4,dst
2015-01-26 06:00:00,10.04,362.1,dst
2015-01-26 12:00:00,7.61,,dst
2015-01-26 18:00:00,6.86,352.1,dst
2015-01-27 00:00:00,8.23,370.0,dst
2015-01-27 06:00:00,12.58,444.1,dst
2015-01-27 12:00:00,4.55,460.7,dst
2015-01-27 18:00:00,7.52,488.6,dst
2015-01-28 00:00:00,5.57,,dst
2015-01-29 00:00:00,,393.9,dst
2015-01-29 06:00:00,6.7,373.9,dst
2015-01-29 12:00:00,7.53,389.1,dst
2015-01-29 18:00:00,9.48,415.8,dst
2015-01-30 00:00:00,8.12,407.8,dst
2015-01-31 06:00:00,6.78,,dst
2015-01-31 12:00:00,5.84,436.0,dst
2015-01-31 18:00:00,6.14,407.9,dst
2015-02-01 00:00:00,9.63,406.8,dst
2015-02-01 06:00:00,11.26,473.8,dst
2015-02-01 12:00:00,6.33,533.7,dst
2015-02-01 18:00:00,8.82,587.3,dst
2015-02-02 00:00:00,13.3,610.2,dst
2015-02-02 06:00:00,6.67,,dst
2015-02-02 18:00:00,5.01,,dst
2015-02-03 00:00:00,5.63,693.4,dst
2015-02-03 06:00:00,3.83,654.5,dst
2015-02-03 12:00:00,5.05,567.2,dst
2015-02-03 18:00:00,4.16,555.6,dst
2015-02-04 06:00:00,3.05,500.6,dst
2015-02-04 12:00:00,3.76,460.9,dst
2015-02-04 18:00:00,3.58,,dst
2015-02-05 00:00:00,3.7,430.0,dst
2015-02-05 06:00:00,2.83,417.3,dst
2015-02-05 12:00:00,,411.7,dst
2015-02-05 18:00:00,5.26,414.9,dst
2015-02-06 00:00:00,7.14,,dst
2015-02-06 06:00:00,6.0,,dst
2015-02-06 12:00:00,6.18,,dst
2015-02-06 18:00:00,6.14,419.1,dst
2015-02-07 00:00:00,6.82,,dst
2015-02-07 06:00:00,7.25,409.3,dst
2015-02-07 12:00:00,7.22,400.8,dst
2015-02-07 18:00:00,7.75,402.8,dst
2015-02-08 00:00:00,9.0,,dst
2015-02-08 06:00:00,9.32,,dst
2015-02-08 12:00:00,9.02,490.6,dst
2015-02-08 18:00:00,8.25,536.7,dst
2015-02-09 00:00:00,6.3,,dst
2015-02-09 06:00:00,5.27,467.8,dst
2015-02-09 12:00:00,4.43,394.7,dst
2015-02-09 18:00:00,5.16,,dst
2015-02-10 00:00:00,5.53,388.8,dst
2015-02-10 06:00:00,5.97,379.7,dst
2015-02-10 12:00:00,6.05,,dst
2015-02-10 18:00:00,5.49,373.6,dst
2015-02-11 00:00:00,5.72,403.0,dst
2015-02-11 06:00:00,6.35,391.6,dst
2015-02-11 12:00:00,6.0,385.7,dst
2015-02-12 12:00:00,6.11,343.3,dst
2015-02-12 18:00:00,5.38,329.0,dst
2015-02-13 00:00:00,4.87,320.5,dst
2015-02-13 06:00:00,5.62,321.9,dst
2015-02-13 12:00:00,5.05,,dst
2015-02-13 18:00:00,5.17,347.2,dst
2015-02-14 00:00:00,6.63,,dst
2015-02-14 06:00:00,7.08,315.5,dst
2015-02-14 12:00:00,6.65,,dst
2015-02-14 18:00:00,6.97,322.2,dst
2015-02-15 00:00:00,6.75,322.3,dst
2015-02-15 06:00:00,6.19,315.0,dst
2015-02-15 18:00:00,9.56,336.2,dst
2015-02-16 00:00:00,8.82,332.0,dst
2015-02-16 06:00:00,7.04,335.6,dst
2015-02-16 12:00:00,5.85,335.9,dst
2015-02-17 00:00:00,14.42,353.5,dst
2015-02-17 06:00:00,13.87,383.5,dst
2015-02-17 12:00:00,13.16,,dst
2015-02-17 18:00:00,12.24,354.6,dst
2015-02-18 00:00:00,11.42,386.3,dst
2015-02-18 06:00:00,7.24,429.8,dst
2015-02-18 12:00:00,4.31,471.0,dst
2015-02-19 00:00:00,6.13,440.2,dst
2015-02-19 06:00:00,4.71,382.1,dst
2015-02-19 12:00:00,4.49,380.9,dst
2015-02-20 00:00:00,5.39,359.3,dst
2015-02-20 06:00:00,5.88,355.5,dst
2015-02-20 12:00:00,6.2,351.8,dst
2015-02-20 18:00:00,5.6,,dst
2015-02-21 00:00:00,7.04,357.4,dst
2015-02-21 12:00:00,6.31,,dst
2015-02-21 18:00:00,8.52,326.9,dst
2015-02-22 00:00:00,7.62,334.2,dst
2015-02-22 06:00:00,6.06,310.2,dst
2015-02-22 12:00:00,5.16,306.2,dst
2015-02-22 18:00:00,4.68,302.0,dst
2015-02-23 00:00:00,8.05,340.2,dst
2015-02-23 06:00:00,12.0,356.0,dst
2015-02-23 12:00:00,9.27,379.9,dst
2015-02-23 18:00:00,12.38,429.0,dst
2015-02-24 00:00:00,11.68,,dst
2015-02-24 06:00:00,10.33,485.9,dst
2015-02-24 12:00:00,10.18,462.9,dst
2015-02-24 18:00:00,5.93,,dst
2015-02-25 00:00:00,7.74,,dst
2015-02-25 06:00:00,7.72,445.2,dst
2015-02-25 12:00:00,5.96,456.8,dst
2015-02-26 00:00:00,6.07,,dst
2015-02-26 18:00:00,5.32,384.1,dst
2015-02-27 00:00:00,5.17,368.1,dst
2015-02-27 18:00:00,3.52,330.5,dst
2015-02-28 00:00:00,4.73,,dst
2015-02-28 06:00:00,4.71,355.4,dst
2015-02-28 12:00:00,7.1,367.9,dst
2015-02-28 18:00:00,10.43,395.9,dst
2015-03-01 00:00:00,10.54,472.5,dst
2015-03-01 06:00:00,10.55,526.2,dst
2015-03-01 12:00:00,9.0,526.0,dst
2015-03-02 00:00:00,8.09,449.5,dst
2015-03-02 06:00:00,10.43,528.6,dst
2015-03-02 12:00:00,6.49,624.1,dst
2015-03-02 18:00:00,4.65,606.4,dst
2015-03-03 00:00:00,1.91,,dst
2015-03-03 06:00:00,4.13,544.8,dst
2015-03-03 12:00:00,4.22,487.8,dst
2015-03-03 18:00:00,4.13,446.7,dst
2015-03-04 00:00:00,4.19,,dst
2015-03-04 06:00:00,4.39,435.2,dst
2015-03-04 12:00:00,7.37,456.6,dst
2015-03-04 18:00:00,4.89,455.4,dst
2015-03-05 00:00:00,3.93,515.7,dst
2015-03-05 06:00:00,6.27,457.2,dst
2015-03-05 12:00:00,8.4,428.7,dst
2015-03-05 18:00:00,7.33,,dst
2015-03-06 00:00:00,3.94,443.0,dst
2015-03-06 06:00:00,9.96,467.0,dst
2015-03-06 12:00:00,8.72,465.1,dst
2015-03-06 18:00:00,8.35,504.7,dst
2015-03-07 00:00:00,9.43,502.0,dst
2015-03-07 06:00:00,7.26,,dst
2015-03-07 12:00:00,6.56,545.7,dst
2015-03-07 18:00:00,7.27,563.6,dst
2015-03-08 00:00:00,6.31,552.7,dst
2015-03-08 06:00:00,5.29,556.9,dst
2015-03-08 12:00:00,5.96,,dst
2015-03-08 18:00:00,4.67,553.2,dst
2015-03-09 00:00:00,5.27,548.5,dst
2015-03-09 06:00:00,4.42,471.1,dst
2015-03-09 12:00:00,3.32,435.9,dst
2015-03-09 18:00:00,4.79,417.4,dst
2015-03-10 00:00:00,4.97,417.9,dst
2015-03-10 06:00:00,4.87,392.6,dst
2015-03-10 18:00:00,5.53,,dst
2015-03-11 00:00:00,5.71,368.9,dst
2015-03-11 06:00:00,8.34,426.2,dst
2015-03-11 12:00:00,6.29,,dst
2015-03-12 00:00:00,7.38,,dst
2015-03-12 06:00:00,6.42,,dst
2015-03-12 12:00:00,4.84,,dst
2015-03-12 18:00:00,5.35,394.8,dst
2015-03-13 00:00:00,6.33,415.0,dst
2015-03-13 06:00:00,5.71,,dst
2015-03-13 12:00:00,7.85,427.9,dst
2015-03-13 18:00:00,7.12,392.8,dst
2015-03-14 00:00:00,7.26,366.1,dst
2015-03-14 06:00:00,6.17,352.2,dst
2015-03-14 12:00:00,6.45,333.8,dst
2015-03-14 18:00:00,4.9,329.1,dst
2015-03-15 00:00:00,6.4,320.3,dst
2015-03-15 06:00:00,5.58,323.1,dst
2015-03-15 12:00:00,5.03,311.8,dst
2015-03-15 18:00:00,,320.2,dst
2015-03-16 00:00:00,6.13,,dst
2015-03-16 12:00:00,11.98,375.5,dst
2015-03-16 18:00:00,12.76,412.1,dst
2015-03-17 00:00:00,3.77,423.9,dst
2015-03-17 06:00:00,14.28,504.5,dst
2015-03-17 12:00:00,20.51,,dst
2015-03-17 18:00:00,23.37,575.5,dst
2015-03-18 00:00:00,20.92,550.2,dst
2015-03-18 06:00:00,12.68,535.3,dst
2015-03-18 12:00:00,11.68,574.9,dst
2015-03-19 00:00:00,4.74,657.1,dst
2015-03-19 06:00:00,5.24,591.3,dst
2015-03-19 12:00:00,8.14,574.6,dst
2015-03-19 18:00:00,6.54,,dst
2015-03-20 00:00:00,7.23,,dst
2015-03-20 06:00:00,6.79,567.6,dst
2015-03-20 12:00:00,6.75,560.2,dst
2015-03-20 18:00:00,7.35,538.2,dst
2015-03-21 00:00:00,8.33,567.8,dst
2015-03-21 06:00:00,6.7,,dst
2015-03-21 12:00:00,6.59,635.1,dst
2015-03-21 18:00:00,6.29,,dst
2015-03-22 00:00:00,10.84,659.3,dst
2015-03-22 06:00:00,5.72,,dst
2015-03-22 12:00:00,8.17,663.3,dst
2015-03-23 00:00:00,8.36,573.3,dst
2015-03-23 06:00:00,7.22,560.9,dst
2015-03-23 12:00:00,5.99,592.8,dst
2015-03-23 18:00:00,,592.0,dst
2015-03-24 00:00:00,5.57,559.0,dst
2015-03-24 06:00:00,5.56,,dst
2015-03-24 12:00:00,4.59,536.1,dst
2015-03-24 18:00:00,5.53,,dst
2015-03-25 00:00:00,5.61,558.2,dst
2015-03-25 06:00:00,5.31,535.1,dst
2015-03-25 12:00:00,4.47,541.7,dst
2015-03-26 00:00:00,5.49,498.2,dst
2015-03-26 06:00:00,5.44,464.7,dst
2015-03-26 12:00:00,5.73,437.7,dst
2015-03-26 18:00:00,4.79,,dst
2015-03-27 00:00:00,4.05,435.3,dst
2015-03-27 06:00:00,6.1,,dst
2015-03-27 12:00:00,6.4,410.1,dst
2015-03-27 18:00:00,7.09,381.4,dst
2015-03-28 00:00:00,7.38,363.1,dst
2015-03-28 06:00:00,7.01,390.0,dst
2015-03-28 12:00:00,8.23,412.9,dst
2015-03-28 18:00:00,11.73,419.3,dst
2015-03-29 00:00:00,14.47,407.3,dst
2015-03-29 06:00:00,14.34,374.2,dst
2015-03-29 12:00:00,9.83,356.5,dst
2015-03-29 18:00:00,8.41,385.6,dst
2015-03-30 00:00:00,6.82,357.0,dst
2015-03-30 06:00:00,5.92,361.1,dst
2015-03-30 12:00:00,5.82,326.9,dst
2015-03-30 18:00:00,5.44,321.1,dst
2015-03-31 00:00:00,5.55,313.3,dst
2015-03-31 06:00:00,6.61,,dst
2015-03-31 12:00:00,,377.6,dst
2015-03-31 18:00:00,10.99,383.8,dst
2015-04-01 00:00:00,13.57,395.7,dst
2015-04-01 06:00:00,10.43,402.9,dst
2015-04-01 12:00:00,7.34,393.5,dst
2015-04-01 18:00:00,12.46,,dst
2015-04-02 00:00:00,13.68,421.1,dst
2015-04-02 06:00:00,9.75,378.6,dst
2015-04-02 12:00:00,7.92,434.6,dst
2015-04-02 18:00:00,9.69,435.9,dst
2015-04-03 00:00:00,5.38,461.7,dst
2015-04-03 06:00:00,13.05,504.4,dst
2015-04-03 12:00:00,6.33,554.9,dst
2015-04-03 18:00:00,6.47,555.1,dst
2015-04-04 00:00:00,6.14,,dst
2015-04-04 06:00:00,5.62,531.9,dst
2015-04-04 12:00:00,5.26,,dst
2015-04-04 18:00:00,5.35,492.3,dst
2015-04-05 00:00:00,5.69,543.2,dst
2015-04-05 06:00:00,5.41,,dst
2015-04-05 12:00:00,5.39,541.4,dst
2015-04-05 18:00:00,5.12,531.9,dst
2015-04-06 00:00:00,3.31,550.7,dst
2015-04-06 06:00:00,3.15,,dst
2015-04-06 12:00:00,2.96,464.9,dst
2015-04-06 18:00:00,2.56,,dst
2015-04-07 00:00:00,2.86,445.6,dst
2015-04-07 06:00:00,2.74,418.2,dst
2015-04-07 12:00:00,3.89,,dst
2015-04-07 18:00:00,4.11,,dst
2015-04-08 00:00:00,3.25,368.4,dst
2015-04-08 06:00:00,4.56,352.6,dst
2015-04-08 12:00:00,4.28,337.7,dst
2015-04-08 18:00:00,4.2,327.2,dst
2015-04-09 00:00:00,3.66,335.6,dst
2015-04-09 06:00:00,6.38,348.0,dst
2015-04-09 12:00:00,9.52,374.4,dst
2015-04-09 18:00:00,13.26,390.7,dst
2015-04-10 00:00:00,13.21,379.7,dst
2015-04-10 06:00:00,17.37,444.1,dst
2015-04-10 12:00:00,18.58,400.1,dst
2015-04-10 18:00:00,13.99,387.3,dst
2015-04-11 00:00:00,14.46,372.9,dst
2015-04-11 06:00:00,11.63,367.1,dst
2015-04-11 12:00:00,5.34,365.6,dst
2015-04-11 18:00:00,6.76,377.2,dst
2015-04-12 00:00:00,4.97,365.7,dst
2015-04-12 06:00:00,4.81,346.5,dst
2015-04-12 12:00:00,5.43,345.3,dst
2015-04-12 18:00:00,4.48,339.6,dst
2015-04-13 00:00:00,5.45,324.0,dst
2015-04-13 06:00:00,3.76,341.5,dst
2015-04-13 12:00:00,1.97,343.1,dst
2015-04-13 18:00:00,2.86,323.7,dst
2015-04-14 00:00:00,2.43,302.5,dst
2015-04-14 06:00:00,2.71,302.4,dst
2015-04-14 12:00:00,7.39,313.2,dst
2015-04-14 18:00:00,9.01,327.2,dst
2015-04-15 00:00:00,10.85,327.4,dst
2015-04-15 06:00:00,14.97,,dst
2015-04-15 12:00:00,11.87,452.4,dst
2015-04-15 18:00:00,7.69,578.5,dst
2015-04-16 00:00:00,7.79,575.0,dst
2015-04-16 06:00:00,11.99,,dst
2015-04-16 12:00:00,7.78,609.5,dst
2015-04-16 18:00:00,7.03,662.6,dst
2015-04-17 06:00:00,5.09,745.3,dst
2015-04-17 12:00:00,3.11,658.8,dst
2015-04-17 18:00:00,3.72,,dst
2015-04-18 00:00:00,3.2,616.7,dst
2015-04-18 06:00:00,4.38,568.6,dst
2015-04-18 12:00:00,4.27,544.6,dst
2015-04-18 18:00:00,4.04,543.5,dst
2015-04-19 00:00:00,3.53,490.3,dst
2015-04-19 06:00:00,4.44,437.0,dst
2015-04-19 12:00:00,4.47,424.9,dst
2015-04-19 18:00:00,4.58,396.9,dst
2015-04-20 00:00:00,5.29,,dst
2015-04-20 06:00:00,5.44,377.9,dst
2015-04-20 12:00:00,4.47,390.5,dst
2015-04-20 18:00:00,5.21,415.4,dst
2015-04-21 00:00:00,9.15,442.3,dst
2015-04-21 06:00:00,7.58,588.8,dst
2015-04-21 12:00:00,7.23,564.0,dst
2015-04-21 18:00:00,5.79,547.2,dst
2015-04-22 00:00:00,5.9,582.8,dst
2015-04-22 06:00:00,4.81,,dst
2015-04-22 12:00:00,3.92,538.6,dst
2015-04-22 18:00:00,4.61,503.8,dst
2015-04-23 00:00:00,5.13,509.7,dst
2015-04-23 06:00:00,3.94,473.5,dst
2015-04-23 12:00:00,4.71,459.3,dst
2015-04-23 18:00:00,4.75,416.5,dst
2015-04-24 00:00:00,4.77,418.6,dst
2015-04-25 06:00:00,3.51,,dst
2015-04-25 12:00:00,2.7,336.4,dst
2015-04-25 18:00:00,2.67,323.8,dst
2015-04-26 00:00:00,3.58,,dst
2015-04-26 12:00:00,3.14,298.0,dst
2015-04-26 18:00:00,1.43,,dst
2015-04-27 00:00:00,4.19,309.6,dst
2015-04-27 06:00:00,5.46,,dst
2015-04-27 12:00:00,2.8,323.2,dst
2015-04-27 18:00:00,6.22,290.6,dst
2015-04-28 00:00:00,6.52,299.9,dst
2015-04-28 06:00:00,5.81,306.9,dst
2015-04-28 12:00:00,6.54,316.0,dst
2015-04-28 18:00:00,6.06,,dst
2015-04-29 00:00:00,3.66,313.0,dst
2015-04-29 06:00:00,2.62,,dst
2015-04-29 12:00:00,5.23,291.9,dst
2015-04-29 18:00:00,2.74,290.8,dst
2015-04-30 06:00:00,2.55,285.8,dst
2015-04-30 12:00:00,10.08,341.7,dst
2015-04-30 18:00:00,10.48,340.5,dst
2015-05-01 00:00:00,8.77,332.4,dst
2015-05-01 12:00:00,8.72,409.4,dst
2015-05-01 18:00:00,11.53,442.1,dst
2015-05-02 00:00:00,9.48,,dst
2015-05-02 06:00:00,8.61,387.6,dst
2015-05-02 18:00:00,7.45,409.1,dst
2015-05-03 00:00:00,7.48,462.9,dst
2015-05-03 06:00:00,6.82,391.1,dst
2015-05-03 18:00:00,5.56,,dst
2015-05-04 00:00:00,5.64,402.7,dst
2015-05-04 06:00:00,4.93,393.9,dst
2015-05-04 12:00:00,4.99,,dst
2015-05-04 18:00:00,5.03,358.4,dst
2015-05-05 00:00:00,5.12,352.8,dst
2015-05-05 06:00:00,4.98,356.2,dst
2015-05-05 18:00:00,5.62,,dst
2015-05-06 00:00:00,5.08,359.1,dst
2015-05-06 06:00:00,12.66,459.4,dst
2015-05-06 12:00:00,15.06,444.8,dst
2015-05-06 18:00:00,15.61,449.8,dst
2015-05-07 00:00:00,12.39,429.0,dst
2015-05-07 06:00:00,13.17,,dst
2015-05-07 12:00:00,11.37,,dst
2015-05-08 00:00:00,6.78,409.7,dst
2015-05-08 06:00:00,3.91,392.5,dst
2015-05-08 12:00:00,6.62,372.1,dst
2015-05-08 18:00:00,6.08,372.0,dst
2015-05-09 06:00:00,6.97,396.9,dst
2015-05-09 12:00:00,3.8,398.4,dst
2015-05-10 00:00:00,7.04,357.8,dst
